Gene_id	l_A7	r_A7	m_A7	s_A7	l_E5	r_E5	m_E5	s_E5	l_B11	r_B11	m_B11	s_B11	MaxLeft	MinLeft	MaxRight	MinRight	MaxMid	MinMid	MaxSides	MinSides	DifLeft	DifRight	DifMid	DifSides	Interval	MaxDif	areaFC	area_A7	area_E5	area_B11	MaxArea	MinArea
PF3D7_0616800	13.2994874581284	11.7614387956025	16.6197983852817	8.44112786844921	13.9918593642542	12.9454943311012	16.8711341486508	10.0662195467045	12.8634520863143	12.6261509237135	15.7154091081383	9.77419390188947	13.9918593642542	12.8634520863143	12.9454943311012	11.7614387956025	16.8711341486508	15.7154091081383	10.0662195467045	8.44112786844921	1.1284072779398997	1.1840555354987004	1.1557250405125004	1.6250916782552913	Sides	1.6250916782552913	0.1087017844986817	8.44112786844921	10.0662195467045	9.77419390188947	10.0662195467045	8.44112786844921
PF3D7_0616900	22.3660391328243	10.5992749581661	18.4660731474894	14.499240943501	22.2883941468243	11.2640715796658	18.6011418783269	14.9513238481632	22.4461036429443	11.230563767030601	18.976114906655	14.7005525033199	22.4461036429443	22.2883941468243	11.2640715796658	10.5992749581661	18.976114906655	18.4660731474894	14.9513238481632	14.499240943501	0.1577094961200025	0.6647966214996988	0.510041759165599	0.45208290466220014	Right	0.6647966214996988	0.04446800143810694	10.5992749581661	11.2640715796658	11.230563767030601	11.2640715796658	10.5992749581661
PF3D7_0617000	38.0348849027715	17.0040245025889	32.7149399805342	22.3239694248261	39.5026450876447	18.3150020002968	33.2456712944332	24.5719757935083	42.1250050164499	17.1322671883871	34.7817841983941	24.475488006443	42.1250050164499	38.0348849027715	18.3150020002968	17.0040245025889	34.7817841983941	32.7149399805342	24.5719757935083	22.3239694248261	4.090120113678395	1.3109774977078992	2.0668442178599022	2.2480063686822014	Left	4.090120113678395	0.27358662967748465	38.0348849027715	39.5026450876447	42.1250050164499	42.1250050164499	38.0348849027715
PF3D7_0617100	12.5277813332585	4.30488909139459	7.4302275056721	9.40244291898097	12.1781117755295	5.3568675867389	8.08277734086425	9.45220202140413	14.9959938320698	4.62072717588722	8.30724753327404	11.309473474683	14.9959938320698	12.1781117755295	5.3568675867389	4.30488909139459	8.30724753327404	7.4302275056721	11.309473474683	9.40244291898097	2.8178820565403004	1.0519784953443105	0.8770200276019402	1.907030555702029	Left	2.8178820565403004	0.18848709408296324	12.5277813332585	12.1781117755295	14.9959938320698	14.9959938320698	12.1781117755295
PF3D7_0617200	30.5171070412573	19.9263357949593	29.1040253567122	21.3394174795044	31.7688622980828	19.4578298154612	30.1205750636526	21.1061170498914	27.160468712206	18.2064756379699	26.730059952909	18.6368843972668	31.7688622980828	27.160468712206	19.9263357949593	18.2064756379699	30.1205750636526	26.730059952909	21.3394174795044	18.6368843972668	4.608393585876801	1.7198601569894016	3.3905151107436	2.7025330822376006	Left	4.608393585876801	0.30825375156366563	30.5171070412573	31.7688622980828	27.160468712206	31.7688622980828	27.160468712206
PF3D7_0617300	4.4167742204431	22.1484576504732	8.01057429829145	18.5546575726249	4.89880128511051	22.9921881443951	8.81252756961518	19.0784618598905	10.1803724477531	25.5902805333498	14.0279129812818	21.7427399998211	10.1803724477531	4.4167742204431	25.5902805333498	22.1484576504732	14.0279129812818	8.01057429829145	21.7427399998211	18.5546575726249	5.76359822731	3.4418228828766004	6.017338682990349	3.1880824271962	Mid	6.017338682990349	0.4024975707685853	8.01057429829145	8.81252756961518	14.0279129812818	14.0279129812818	8.01057429829145
PF3D7_0617400	25.8081912043322	14.7481534342414	13.6166874274252	26.9396572111484	29.8218698117747	11.8254218683862	12.603730063952	29.0435616162089	13.9789358556441	6.29251386303315	5.13275000691413	15.1386997117631	29.8218698117747	13.9789358556441	14.7481534342414	6.29251386303315	13.6166874274252	5.13275000691413	29.0435616162089	15.1386997117631	15.8429339561306	8.45563957120825	8.483937420511069	13.9048619044458	Left	15.8429339561306	1.0597280238214448	25.8081912043322	29.8218698117747	13.9789358556441	29.8218698117747	13.9789358556441
PF3D7_0617500	12.1503369185483	6.52312934128324	5.65964661661785	13.0138196432137	15.7140901673835	8.87767724851387	9.17413221579237	15.417635200105	15.2812278792641	5.01711695142807	7.9023045508035	12.3960402798887	15.7140901673835	12.1503369185483	8.87767724851387	5.01711695142807	9.17413221579237	5.65964661661785	15.417635200105	12.3960402798887	3.5637532488351997	3.860560297085799	3.514485599174521	3.0215949202163	Right	3.860560297085799	0.2582314579990501	6.52312934128324	8.87767724851387	5.01711695142807	8.87767724851387	5.01711695142807
PF3D7_0617600	43.2458472322712	26.0177536654456	37.9073752517128	31.3562256460039	89.9726076130094	61.8246589252355	89.423358464106	62.3739080741388	25.3329066748102	12.0304377576524	19.5139170953699	17.8494273370927	89.9726076130094	25.3329066748102	61.8246589252355	12.0304377576524	89.423358464106	19.5139170953699	62.3739080741388	17.8494273370927	64.6397009381992	49.794221167583096	69.9094413687361	44.5244807370461	Mid	69.9094413687361	4.676216813962281	37.9073752517128	89.423358464106	19.5139170953699	89.423358464106	19.5139170953699
PF3D7_0617700	12.1549846931599	7.87047591199577	5.86350318496831	14.1619574201874	34.3602194329798	34.9604217402174	31.1262224972489	38.1944186759483	14.7316023911937	6.46427215308995	8.68558668277788	12.5102878615058	34.3602194329798	12.1549846931599	34.9604217402174	6.46427215308995	31.1262224972489	5.86350318496831	38.1944186759483	12.5102878615058	22.205234739819897	28.496149587127448	25.26271931228059	25.684130814442497	Right	28.496149587127448	1.9060969623496622	7.87047591199577	34.9604217402174	6.46427215308995	34.9604217402174	6.46427215308995
PF3D7_0617800	21.5514816093599	92.5773324079231	59.6262615494999	54.5025524677831	21.726998039635	98.9737725370472	59.1128979597653	61.5878726169169	27.090704877104	98.2728531530821	63.7202176836625	61.6433403465236	27.090704877104	21.5514816093599	98.9737725370472	92.5773324079231	63.7202176836625	59.1128979597653	61.6433403465236	54.5025524677831	5.539223267744099	6.396440129124102	4.607319723897199	7.140787878740504	Sides	7.140787878740504	0.4776446741632444	54.5025524677831	61.5878726169169	61.6433403465236	61.6433403465236	54.5025524677831
PF3D7_0617900	9.13091481142342	46.7412061226949	29.3876449236629	26.4844760104554	8.93536114011869	53.1046600942381	29.1820151494852	32.8580060848716	12.0358833890197	51.5166893189947	31.1628198396713	32.3897528683432	12.0358833890197	8.93536114011869	53.1046600942381	46.7412061226949	31.1628198396713	29.1820151494852	32.8580060848716	26.4844760104554	3.10052224890101	6.363453971543201	1.9808046901861012	6.373530074416198	Sides	6.373530074416198	0.4263230819007491	26.4844760104554	32.8580060848716	32.3897528683432	32.8580060848716	26.4844760104554
PF3D7_0618000	7.59836373832493	57.298058074542	16.1228294973508	48.7735923155161	7.52659836471069	57.1074922344348	17.2736628654423	47.3604277337031	13.9008758471179	61.3476487944904	22.0034079932255	53.2451166483829	13.9008758471179	7.52659836471069	61.3476487944904	57.1074922344348	22.0034079932255	16.1228294973508	53.2451166483829	47.3604277337031	6.37427748240721	4.2401565600555955	5.880578495874701	5.884688914679799	Left	6.37427748240721	0.42637307574630173	7.59836373832493	7.52659836471069	13.9008758471179	13.9008758471179	7.52659836471069
PF3D7_0618100	13.327946472319	22.899495677185	20.6368957990204	15.5905463504837	17.0819026327449	24.6951707236194	22.0641094034567	19.7129639529076	16.3842783529667	26.672866506494	21.6440860255897	21.4130588338709	17.0819026327449	13.327946472319	26.672866506494	22.899495677185	22.0641094034567	20.6368957990204	21.4130588338709	15.5905463504837	3.753956160425899	3.7733708293089983	1.4272136044363002	5.822512483387198	Sides	5.822512483387198	0.389465717952321	15.5905463504837	19.7129639529076	21.4130588338709	21.4130588338709	15.5905463504837
