Gene_id	A7_tp10	A7_tp20	A7_tp30	A7_tp37	A7_tp40	A7_tp43	Red_A7	E5_tp10	E5_tp20	E5_tp30	E5_tp37	E5_tp40	E5_tp43	Red_E5	B11_tp10	B11_tp20	B11_tp30	B11_tp37	B11_tp40	B11_tp43	Red_B11	Percent_A7	Percent_E5	Percent_B11	MaxRedPercentDif	MeanRedPercent	MaxRedPercent
PF3D7_1116800	15663.490113252808	8144.209502827488	3502.5629999999046	3237.8794076763725	8067.012208831243	20736.859999999946	18200.175056626376	15478.802778532056	10885.880000000088	2858.6569900325703	3458.0230000000647	11206.830000000155	18652.10571294353	17065.45424573779	17682.427906030083	6800.181728494801	2101.7468701828934	8713.849603608794	13610.538163423578	23939.64999999968	20811.038953014882	95.80207216863165	94.37299035369774	96.37370489460521	2.0007145409074667	95.51625580564487	96.37370489460521
PF3D7_1116900	264.19630000000075	120.58310000000024	130.47469999999953	946.3023999999972	942.3349999999973	977.1182999999995	961.7103499999984	247.12969999999984	228.3202000000001	159.3467999999995	661.1099000000007	958.6285999999974	1317.2280000000378	1137.9283000000175	423.5985999999991	183.72720000000047	252.62999999999968	734.1981999999986	919.5617999999976	918.1773000000024	918.86955	22.5794926759557	23.18685244730261	20.75741336191497	2.4294390853876386	22.174586161724427	23.18685244730261
PF3D7_1117000	177.02603692581422	154.4259184897842	432.9004765264125	1011.0083906061742	719.6457878173371	525.1834839287435	865.3270892117557	159.65844591929644	210.7656731872404	562.8386234742222	1047.4549026672876	669.8339902704269	669.9260757070352	858.6904891871613	259.83578697409143	363.4425148077291	690.983853654056	1010.8099118763878	568.2803904774572	570.3682357863786	850.8968827652219	20.543051089674886	18.720971775634155	19.59628438728117	1.8220793140407316	19.62010241753007	20.543051089674886
PF3D7_1117100	93.75238954917366	482.14497671381014	3187.3435374439823	4663.218702352533	2723.5968745276173	1309.5171722737798	3925.2811198982577	145.98323627348412	806.4814091174082	3163.2502331052306	4136.900491679813	2633.2573831910477	1582.1757722964435	3650.075362392522	142.51667894474713	1281.5745931267932	4404.123373195185	4461.890525512946	1414.6776638601914	1192.913397160875	4433.006949354065	69.2390139335477	63.344051446945336	71.4183637013219	8.074312254376558	68.00047636060498	71.4183637013219
PF3D7_1117200	77.7204292306245	73.72145857879153	137.9137127523579	336.88345702136064	282.75591954175894	195.40088239795648	309.8196882815598	84.52110416852601	118.4694579347965	144.1715379887464	243.8857561039396	270.6634270362787	299.55127868025374	285.1073528582662	114.34656557393488	167.1265789082317	165.87701980069667	200.7809287835874	154.35979889684901	267.689835613293	234.2353821984402	9.360485887817077	8.217220435869955	8.235083958556627	1.1432654519471228	8.604263427414553	9.360485887817077
PF3D7_1117300	6210.688999999932	3166.623000000107	7710.409000000042	13521.590000000317	18426.430000000215	15218.709999999548	16822.569999999883	6971.619999999997	4767.803999999891	6343.9400000000005	14717.809999999834	17833.709999999497	10891.110000000332	16275.759999999666	10637.040000000254	4541.206000000054	8368.1650000001	17915.359999999437	10305.520000000235	14486.539999999872	16200.949999999655	95.17684887459808	94.01571989996428	94.140764558771	1.1611289746337974	94.44444444444446	95.17684887459808
PF3D7_1117400	237.29747883310904	157.54420955328652	189.83217290841392	3332.239611788787	4397.79806971148	4160.022198951021	4278.91013433125	307.9592396264165	230.0674227259267	260.3252640118516	3205.365607294853	5167.263011735459	4846.218119597397	5006.740565666429	414.7006244229692	263.14282205243535	649.4171022655311	5865.705680766792	3351.4363642070452	3963.665360747307	4914.68552075705	71.93640585923544	74.09789210432297	74.45516255805646	2.518756698821022	73.49648684053828	74.45516255805646
PF3D7_1117500	180.77531283903176	1674.2152198059362	3658.355515840397	1776.434496129872	1202.5170231996767	889.9846341538693	2717.3950059851345	180.8344956845897	2701.5889916319547	3834.5051856933765	1981.0568364782464	1121.8328710606067	1040.8189215022703	3268.0470886626654	260.5665599242929	2938.5021683626965	3523.247262540718	1920.5936767828289	683.289370230653	976.074409935894	3230.8747154517073	55.64487316898893	59.52125759199715	59.64630225080386	4.001429081814933	58.27081100392998	59.64630225080386
PF3D7_1117600	106.6305000000003	486.9606000000005	1031.115999999983	566.6815000000003	476.85310000000055	228.98289999999946	798.8987499999917	131.4430999999996	761.287700000002	978.6477000000003	497.9489999999993	512.663599999999	354.56059999999917	869.9677000000012	161.85539999999958	986.7616999999993	931.9947000000038	487.9816999999992	344.3128000000012	389.21679999999924	959.3782000000016	18.971061093247588	18.953197570560913	21.36477313326188	2.4115755627009676	19.76301059902346	21.36477313326188
PF3D7_1117700	7590.533000000127	11340.049999999892	18314.65000000017	20517.099999999675	14254.179999999555	8576.35199999981	19415.87499999992	8561.090000000124	17280.780000000388	16795.349999999715	19359.10000000061	13845.360000000455	9429.24299999987	18319.940000000497	9988.849999999935	15345.480000000349	20677.180000000713	20928.42999999932	6786.694000000167	7121.60399999992	20802.805000000015	96.44515898535191	95.03394069310468	96.35584137191854	1.4112182922472272	95.94498035012505	96.44515898535191
PF3D7_1117800	994.215804802839	918.6024085444765	1355.4079999999788	2157.976117445487	2294.5759810241225	1613.4746632728663	2226.2760492348048	1004.4209426505416	1367.8849999999934	1201.8009201968753	2824.2840193008674	2604.7543656055773	1427.036123303033	2714.5191924532223	1239.761104063347	1273.8029999999624	1641.452772114919	2460.41900000005	1349.6569999999867	1601.8049999999914	2050.9358860574844	48.05287602715255	51.78635226866738	41.42550911039657	10.36084315827081	47.088245802072166	51.78635226866738
PF3D7_1117900	410.0977968833623	594.2828786561863	1117.856977752227	2773.2913178797244	2594.894477073827	1451.6639049123455	2684.0928974767758	537.6521656613461	1163.3367384610729	941.3715744993511	1889.786671545818	1594.639682646571	1845.5058759796332	1867.6462737627257	398.1781539980259	745.6118159047036	1157.618000000026	2898.5860000000957	1420.6644632406287	1455.2684911532015	2176.9272455766486	55.216148624508754	36.78099321186138	43.604858878170774	18.435155412647376	45.20066690484697	55.216148624508754
PF3D7_1118000	1111.541999999989	830.5346999999972	1597.2390000000303	2434.555999999965	2168.593000000004	1260.3089999999788	2301.5744999999843	1213.4030000000141	1267.8010000000106	1982.005999999965	2332.629999999948	2847.2359999999594	1763.3869999999765	2589.9329999999536	1457.1530000000241	871.8689999999983	2550.473999999988	2129.916	1382.5620000000156	1296.1800000000317	2340.1949999999943	49.41050375133976	49.89281886387996	46.76670239371204	3.126116470167922	48.690008336310584	49.89281886387996
PF3D7_1118100	3395.7810000001064	2415.627999999965	3997.9549999999704	4332.521000000037	5072.314999999997	3809.2730000001025	4702.418000000017	3666.058000000029	3802.3729999998986	3831.735999999954	5291.533999999875	4119.540000000109	3186.2219999999534	4705.536999999992	5152.967999999987	2768.368999999932	4856.446999999997	4520.649000000053	2681.4650000000797	3884.31699999999	5004.707499999992	74.6873883529832	72.22222222222221	74.79456948910325	2.5723472668810388	73.90139335476955	74.79456948910325
PF3D7_1118200	604.9522000000012	5715.760163014116	3400.0948251554205	950.4597579523241	573.1384999999999	517.0286000000003	4557.927494084768	626.946800000002	9101.847922438466	3133.171191666637	1278.7960000000123	538.5178999999995	603.9411000000009	6117.509557052552	1148.31599999998	9271.928726539805	1859.471864560935	895.577799999997	419.615309961024	516.0717999999987	5565.70029555037	73.9371204001429	79.63558413719186	77.8313683458378	5.698463737048954	77.13469096105752	79.63558413719186
PF3D7_1118300	3310.0336635045383	2188.0124205311054	3412.4113741661085	3147.1725569047294	1842.2109999999514	1973.4169999999835	3361.222518835323	3157.0157822008523	3641.838832916786	3635.858081203276	2922.8648676694543	1629.5027121437618	2265.693998179551	3638.8484570600313	3504.5452713128493	3427.0595396488197	3377.238999999919	2778.8589999999876	1249.548677335182	2996.4699999999657	3465.8024054808348	63.77277599142551	63.1654162200786	62.64737406216506	1.1254019292604482	63.195188757889724	63.77277599142551
PF3D7_1118400	849.7116000000017	742.3734000000006	799.7603000000034	4182.515999999989	6044.236000000112	3027.7930000000524	5113.37600000005	826.1503000000022	957.592799999996	1017.1979999999979	4013.7759999998875	5054.2669999999125	2975.5960000001014	4534.0214999999	857.8431999999981	908.0267999999987	1597.4329999999786	6166.0629999999655	3112.028999999908	2926.2050000000236	4639.045999999937	77.11682743837085	70.88245802072169	72.95462665237585	6.234369417649162	73.65130403715612	77.11682743837085
PF3D7_1118500	3047.194985274717	3656.2252125795676	1589.9125080644803	2062.3481370524514	1924.443241699225	1758.7681030971526	3351.710098927142	2807.8779205962373	5329.869878989377	1802.9820753319082	1642.7467283418803	1783.4970907792256	2514.4552504478143	4068.873899792807	3467.3158649980796	4268.143798608548	1225.4023562728257	2115.886851616076	1646.122490004968	2134.428873180347	3867.729831803314	63.59414076455877	67.55984280100036	66.86316541622008	3.9657020364415843	66.00571632725973	67.55984280100036
PF3D7_1118600	2343.293788285219	2381.029402968356	2487.2525933326624	2751.527233419704	3250.149832605344	5648.204490167627	4449.177161386486	2788.4830894463016	3594.460843082619	2264.76743632435	2979.5075294399967	4120.809278270956	5724.766960952896	4922.788119611926	3015.2439498859353	3057.7686322846384	3177.2094823917573	3764.293804420508	3607.1043058522437	7076.0711143549115	5420.18245938771	73.13326187924258	73.81207574133619	76.92032868881743	3.7870668095748528	74.62188876979873	76.92032868881743
PF3D7_1118700	523.551398671898	333.2598667798312	448.7276365132638	5341.16790214092	6342.182667310813	4327.201680263125	5841.675284725867	572.4164251741896	553.546893255846	588.9405280910788	4660.628350782421	5379.551988160743	6639.449442966865	6009.500715563804	741.3778163745509	585.7720497166106	1208.0339070075458	7778.303452199416	4429.83725902088	4819.020434805696	6298.661943502556	80.4215791354055	79.18899607002501	80.52876027152554	1.3397642015005289	80.04644515898535	80.52876027152554
PF3D7_1118800	27.62089567896133	18.64406424255189	170.08798971426575	282.43744529633415	342.7263781049688	253.7266015299152	312.58191170065146	45.406199071877715	59.13992195781122	216.26801857311293	265.8321482066448	464.0795255981992	519.7173323241005	491.8984289611499	48.526693172211885	62.59420207561644	175.15971203869867	396.1909877906097	191.56539912301494	304.06725230999507	350.1291200503024	9.431939978563774	12.04001429081815	10.68238656663094	2.6080743122543755	10.718113612004288	12.04001429081815
PF3D7_1118900	116.42390000000043	119.95950000000036	138.65179999999964	253.78210000000044	259.0236	232.00399999999965	256.4028500000002	242.04669999999965	210.51829999999984	143.7637000000003	195.09009999999984	283.5904000000001	376.46919999999903	330.02979999999957	140.64929999999956	142.3129000000002	282.2643000000002	259.09080000000057	134.6673000000001	280.4012000000002	281.3327500000002	8.28867452661665	9.163987138263666	9.306895319757057	1.018220793140408	8.919852328212457	9.306895319757057
PF3D7_1119000	227.94196394538665	1541.482172085634	3264.7545861249955	2786.5137226082184	1653.453811813314	801.1209449260834	3025.6341543666067	340.95900036831586	2485.0328209944496	3288.7501809898113	3044.954809674609	1570.38106908961	1148.7613726932368	3166.8524953322103	361.3817660837631	2846.807858845346	3834.8409713500137	2554.0535180218603	1063.9989186836635	1004.4770800642491	3340.82441509768	59.80707395498393	58.19935691318327	61.14683815648446	2.9474812433011905	59.717756341550555	61.14683815648446
PF3D7_1119100	414.2581000000014	940.3123000000021	674.4406000000027	492.5311000000002	350.0861000000001	259.37810000000053	807.3764500000025	395.1879000000009	1118.913999999991	837.4490000000003	578.3483000000004	285.9364999999997	319.68660000000034	978.1814999999956	652.9291000000014	1620.203999999946	508.77869999999933	480.17609999999934	275.38719999999944	267.50579999999957	1136.5665499999736	19.185423365487676	20.846730975348336	24.633797784923186	5.44837441943551	21.555317375253065	24.633797784923186
PF3D7_1119300	1963.6359999999688	3928.91100000011	3835.6920000000055	3340.6790000000397	3489.902000000073	2255.2310000000025	3882.301500000058	2147.639000000031	6404.6789999998555	3930.6939999999763	3056.649000000045	3316.316000000035	4172.471000000006	5288.574999999931	2655.1389999999597	4903.619000000091	3757.751999999923	3331.0060000001085	2116.8359999999593	3095.1310000000462	4330.685500000007	68.95319757056092	75.61629153269025	70.7395498392283	6.663093962129338	71.76967964749316	75.61629153269025
PF3D7_1119400	1491.8852311648925	1609.4257969200212	2099.800152808348	3435.744151419928	2295.3346868946237	1450.0775104106879	2865.539419157276	1365.5790000000352	2300.166358267548	2851.745318478449	2894.0929141153265	2018.383148586214	1882.758600062103	2872.9191162968878	2109.85632691098	2236.889476294737	2837.7069360023393	3426.022008263105	1308.5076115450624	1514.9488287376514	3131.864472132722	57.80635941407646	54.43015362629511	58.61021793497678	4.180064308681672	56.94891032511612	58.61021793497678
PF3D7_1119500	927.6353586281114	1072.17724169918	1258.807715751678	1294.3098738022632	1143.8347820478502	825.0385310695137	1276.5587947769704	1014.644350955544	1480.9496318190284	1378.2683114136462	1437.992308407832	1037.7511531838768	828.9500929320171	1459.4709701134302	1221.04330910251	1253.6141298123034	1354.3292869808204	1638.2404888659942	599.2108523718522	871.1744581122641	1496.2848879234073	28.206502322257947	28.653090389424797	30.671668453018935	2.465166130760988	29.17708705490056	30.671668453018935
PF3D7_1119600	634.4586000000008	1052.9278920174822	1106.669891920634	1021.5050000000001	800.7229645291696	1172.7905251893972	1139.7302085550155	780.144487266948	1623.4071837533809	1307.1540000000005	1053.2719999999997	811.9762000000018	669.3542000000014	1465.2805918766908	1066.0109999999909	1607.6038452154046	1235.4523222796151	828.3604197202864	1044.528251366487	773.293800000002	1421.5280837475098	25.705609146123614	28.795998570918186	29.546266523758486	3.840657377634873	28.015958080266763	29.546266523758486
PF3D7_1119700	1400.8999999999764	738.8496000000019	1059.6480000000263	3451.9610000000253	6600.835000000042	7652.102999999993	7126.469000000017	1401.4169999999713	1192.963999999992	1049.0459999999937	4166.042000000019	8053.851000000102	8344.088999999836	8198.969999999968	1286.807000000007	1093.1990000000342	1498.3949999999768	7416.914999999933	6166.891000000156	10655.260000000277	9036.087500000105	84.35155412647374	85.31618435155413	87.63844230082172	3.286888174347979	85.7687269262832	87.63844230082172
PF3D7_1119800	3332.173999999891	3017.438000000085	3062.6179999999727	3818.858999999971	4984.869000000031	4306.4230000000125	4645.646000000022	3354.0910000001068	4194.640000000095	3080.0399999999286	4232.871000000107	4626.460000000028	3336.494999999943	4429.665500000068	3506.7429999999445	3942.5819999998976	3410.3530000001165	5695.46100000007	3202.769999999946	4190.538999999943	4943.000000000007	74.43729903536978	70.09646302250803	74.54448017148981	4.448017148981776	73.02608074312253	74.54448017148981
PF3D7_1119900	3063.101702825819	1658.3596237799725	1969.9255095964672	3156.3189999999786	2229.3100475657257	2180.010725662061	3109.7103514128985	2698.3942221909033	2169.9980000000305	1931.5044576023145	2618.7020000000252	1976.8244567664572	2477.2665708010013	2658.5481110954643	2925.694000000078	2188.269077695336	1986.28699999993	3046.5345314190363	1491.8517800505062	2247.0816639104523	2986.114265709557	60.73597713469097	51.018220793140415	56.69882100750267	9.717756341550555	56.15100631177802	60.73597713469097
PF3D7_1120000	2091.663045960838	5259.218210494084	3761.5887592815716	2188.00539701065	2197.8971016589403	2831.0688154052546	4510.403484887827	2531.0624700792882	9225.955223001289	2829.628352073335	1661.9868593130066	1940.133682382497	2229.358704791957	6027.791787537311	2767.243095805287	5770.626099063309	2906.780571754652	2190.186816006966	2057.144216475336	2644.9135334614843	4338.703335408981	73.50839585566274	79.27831368345838	70.79314040728832	8.485173276170059	74.52661664880314	79.27831368345838
PF3D7_1120100	10665.0677685651	8317.029128314342	16272.38379961614	9752.95829955937	6865.9448059854185	4156.633944950997	13468.72578409062	10539.524351652353	12951.146902479788	15065.54824783336	10488.069839432459	8601.214160804391	3951.6172840232616	14008.347575156575	14426.599755084637	14108.179712443509	13686.41857330797	7998.18861766502	3822.12996070951	4218.323509519116	14267.389733764074	93.22972490175061	92.60450160771704	93.0510896748839	0.6252232940335745	92.96177206145052	93.22972490175061
PF3D7_1120200	1786.7990000000555	2438.8010000000427	4325.16399999986	7719.168000000105	11930.210000000325	9233.488000000256	10581.84900000029	2050.9820000000454	3796.457000000043	4052.0210000000116	9200.034999999745	12747.190000000186	6590.388999999939	10973.612499999967	3065.322000000082	3178.9229999999343	5066.015999999936	11542.14000000033	5847.9080000000195	7088.169000000043	9315.154500000186	90.3179707038228	89.67488388710254	88.0671668453019	2.2508038585208965	89.35334047874241	90.3179707038228
PF3D7_1120300	344.0294003696332	519.2974358972316	1120.9700452088243	1221.1174706415366	1058.8217691193643	767.9692054514819	1171.0437579251804	372.17716254439847	841.9375773109996	1195.2830740862346	1255.3358461145367	1094.1984992101131	801.0174062175311	1225.3094601003856	479.98518762732533	1243.5075429453452	1410.233218261432	1692.3953375142792	778.4953731922889	911.9046726741826	1551.3142778878555	26.027152554483745	24.74097892104323	31.72561629153269	6.984637370489459	27.497915922353222	31.72561629153269
PF3D7_1120400	3303.8389799021334	1126.3968270366177	888.852224649236	1627.7757716917	1831.6447276126787	3084.1103273275057	3193.9746536148195	2394.633152355566	1928.4114516223487	1034.9519874222376	1214.0541794552319	1712.5852598542238	2203.6809260470877	2299.157039201327	3925.3061200756842	1892.414406254672	1408.2693274668356	1189.4474939151814	1774.9886475916194	2839.8904782374716	3382.598299156578	61.664880314398	44.83744194355127	61.664880314398	16.82743837084673	56.055734190782424	61.664880314398
PF3D7_1120500	2098.448000000034	2251.9120000000644	2731.2698343985203	1646.1099999999728	1453.6000000000474	2024.012354945974	2491.5909171992926	2159.653000000056	2934.1459999999543	2689.563372428094	2232.481436780997	1709.15400000005	1676.0505458646835	2811.8546862140242	3321.224860224875	2977.7538753580084	2971.1571287361617	1880.12798424617	1199.7459999999794	2056.9190000000003	3149.4893677914415	52.286530903894246	53.55484101464809	58.86030725259022	6.573776348695972	54.90055972371085	58.86030725259022
PF3D7_1120600	388.0640229948824	705.0898358419488	1950.3535417200937	1394.0719842745702	971.9484124222505	901.6932121079026	1672.212762997332	315.1322388935115	1139.5860492329232	1720.2005112256506	982.4270894040578	1085.6826032178433	1356.4037545590932	1538.302132892372	377.04333098282973	1453.8635694387058	1473.4376121531975	809.5283084800461	925.5591074761957	989.6439416172173	1463.6505907959518	36.74526616648804	30.350125044658803	30.117899249732048	6.627366916755989	32.40443015362629	36.74526616648804
PF3D7_1120700	227.69395250162265	502.772811166294	816.0787401026948	822.7259420363051	543.1529550814453	513.0843320447443	819.4023410694999	211.2130502052365	927.9913136316237	795.7702134577556	757.7700236088073	711.2143835187437	745.5851478524492	861.8807635446897	278.39125330235265	936.0538186760944	742.1553627018664	879.2742288127702	503.0916165893643	754.326971222101	907.6640237444323	19.54269381922115	18.774562343694175	20.61450518042158	1.8399428367274062	19.643920447778967	20.61450518042158
PF3D7_1120800	373.6478000000001	988.7110000000027	3830.604000000097	3606.614000000004	4006.3169999999413	2691.122000000087	3918.4605000000192	871.7711000000003	1812.4389999999369	3880.755000000096	3277.6299999999896	3394.01400000008	2545.3459999999645	3637.3845000000883	675.953199999999	2803.6649999999636	4330.889999999979	2478.777000000077	2721.596999999936	1840.6139999999502	3567.2774999999715	69.20328688817435	63.14755269739193	63.629867809932115	6.055734190782417	65.32690246516613	69.20328688817435
PF3D7_1120900	143.93060000000054	790.0883000000027	2272.234999999925	1815.8709999999535	1932.7160000000638	883.1822000000013	2102.4754999999946	166.46729999999988	1291.606999999968	2143.5480000000534	1873.4769999999412	2180.415999999971	815.4308000000019	2161.9820000000122	179.9661999999999	1918.6370000000104	2410.685000000051	1590.0630000000235	1081.6730000000086	799.1888999999991	2164.6610000000305	45.837799214005	42.40800285816363	43.37263308324402	3.4297963558413755	43.872811718470885	45.837799214005
PF3D7_1121000	296.2758000000006	301.93949999999967	870.5502999999969	1814.298999999958	2103.515999999976	1656.7299999999723	1958.907499999967	179.04789999999971	501.54590000000024	787.7664999999979	1904.7190000000085	1712.82799999995	1313.743999999991	1808.7734999999793	287.7835000000011	531.8693000000003	1159.1750000000266	2057.6699999999387	1226.0760000000414	1134.5860000000068	1641.87299999999	42.60450160771704	35.637727759914256	32.97606287959985	9.628438728117189	37.07276408241038	42.60450160771704
PF3D7_1121100	1634.38699999999	1265.9172790295058	2555.589975975631	5744.054999999882	5114.362000000123	2998.561000000097	5429.2085000000025	1617.9459898599291	2118.18200000002	2246.1447392447517	3133.487038136323	3609.7730000000306	4502.534461177746	4056.1537305888887	1889.3046181860077	2004.5121729489806	2562.846283835875	4782.118999999981	2837.6502761182246	4149.816000000056	4465.967500000019	78.68881743479814	67.48838871025367	71.686316541622	11.200428724544466	72.62117422889128	78.68881743479814
PF3D7_1121200	150.79339999999962	196.38840000000008	774.4016999999984	551.4370000000014	554.8562999999996	307.2031000000003	664.628999999999	125.4568999999996	385.1973000000004	737.0757999999992	556.3178000000015	468.24100000000084	504.62379999999996	646.6968000000004	230.5532999999999	531.9978999999984	713.7293000000001	672.180199999999	364.17120000000125	400.9139000000007	692.9547499999995	16.184351554126476	14.75526973919257	16.684530189353342	1.929260450160772	15.874717160890796	16.684530189353342
PF3D7_1121300	381.75912114631996	174.058337173117	1475.3587859462862	4368.627902650684	2977.9045652343366	1406.179009162494	3673.26623394251	305.75810800614556	351.8837788240143	1842.3862040706542	3729.534581979558	2094.234999999954	1758.2520000000115	2911.884790989756	357.17957339443086	221.80966894492528	2352.343001598408	4927.598173719583	1524.2127128827044	1711.4300000000032	3639.970587658996	67.16684530189353	55.07324044301536	64.38013576277241	12.093604858878173	62.206740502560436	67.16684530189353
PF3D7_1121400	327.4917276740599	276.0715974015009	268.45627139018376	735.0537233890461	700.3623995586843	685.8068374198359	717.7080614738652	308.7744630523704	274.82428527402715	314.48201688079064	706.7299495967342	1546.403005438625	1609.9860598092096	1578.1945326239174	780.7213780790188	316.2911301601259	316.33112318004714	669.7528154046099	793.0532300331441	783.6053865552484	788.3293082941963	17.131118256520185	31.22543765630582	18.47088245802072	14.094319399785636	22.27581279028224	31.22543765630582
PF3D7_1121500	193.8805265217735	194.28043872129817	680.650666662068	761.1104248011344	608.6503912517825	634.5633733830862	720.8805457316012	332.6353345271674	310.16784025314445	729.215824713367	836.6314441021761	552.267173435194	499.91552286669344	782.9236344077716	410.2659966288207	459.3696551226465	663.435556377356	960.1969206647116	519.809706621184	561.8033796127525	811.8162385210337	17.220435869953555	17.14898177920686	18.953197570560913	1.8042157913540535	17.77420507324044	18.953197570560913
PF3D7_1121600	16402.729999999778	25039.859999999997	21749.059999999492	12670.640000000089	19009.950000000426	31065.44999999912	28052.65499999956	18772.8800000002	34537.04999999917	21041.35000000073	13378.44	33613.82000000086	37569.4199999995	36053.23499999934	18066.980000000323	30120.3600000007	20818.47000000056	15206.01000000045	23254.860000000044	39924.420000000646	35022.39000000067	98.0886030725259	98.44587352625938	98.49946409431939	0.4108610217934938	98.34464689770155	98.49946409431939
PF3D7_1121700	3390.6199999999076	3764.7324698972525	3277.187999999931	2012.4230000000607	1714.5530000000115	2059.6866227613255	3577.67623494858	3626.991999999965	5588.001192749744	3550.5899330352618	2177.6799999999926	1617.1209999999653	2160.406063487435	4607.496596374855	4295.408999999865	5381.298858388245	3387.43050676379	2014.0016958804174	1187.2979999999588	2388.418258872731	4838.353929194055	66.20221507681315	71.47195426938192	73.86566630939622	7.663451232583071	70.51327855186376	73.86566630939622
PF3D7_1121800	88.395158128274	81.31900746683108	58.11391738571659	209.84139942128218	156.99114176711228	172.47918924394517	191.16029433261366	86.82363348011854	75.01395550371984	71.15165813160584	144.4383325135616	217.53577466658857	232.7411254801473	225.13845007336795	118.09659961977103	85.73045239084801	74.56543530593602	111.75278162734752	180.8440173487274	258.5095570938258	219.67678722127658	6.69882100750268	7.181136120042872	7.913540550196499	1.2147195426938193	7.264499225914017	7.913540550196499
PF3D7_1121900	105.34640386616886	37.22750312682803	827.8457885306891	1868.5106774067413	1565.5654817349568	1031.9048660845365	1717.038079570849	143.40843110873922	135.49219527345485	839.8013415688275	2065.253996412107	1890.9447637469566	1080.5528220543606	1978.0993800795318	179.51821914683146	134.0471374533223	1594.3554222167536	1928.5893753803987	1079.4018130640648	1043.270091989616	1761.4723987985763	37.566988210075024	38.62093604858878	35.45909253304752	3.161843515541264	37.21567226390378	38.62093604858878
PF3D7_1122000	12.797175035073204	315.81557053737936	589.7700254837202	137.47123936271194	100.08657456822047	52.42333103062411	452.7927980105498	9.538845686368429	606.968970074896	464.786213277115	178.12914005630878	126.9199385707381	66.14035620804749	535.8775916760055	32.20970186217191	718.9808757122266	466.95444805673543	157.57628585101227	48.915052045758905	73.24426519798125	592.967661884481	12.200785994998213	12.826009289031798	14.737406216505894	2.5366202215076807	13.254733833511969	14.737406216505894
PF3D7_1122100	127.12465227386073	132.2333838729838	1261.9806763156078	1365.8207252329844	988.9746078120493	490.92744591337424	1313.9007007742962	116.2314322015347	152.26051519090558	1258.0625154100994	1197.9326868835435	1025.78525069683	588.0613650438182	1227.9976011468216	215.9816130266642	321.54480280271963	1624.7356620432265	1217.415607386364	510.59766703350704	489.27525451230457	1421.0756347147953	29.099678456591636	24.812433011789924	29.528403001071812	4.715969989281888	27.813504823151124	29.528403001071812
PF3D7_1122200	1907.3890000000333	1178.559210372143	700.8877075030562	838.7863000000002	1152.8240633576872	1190.3880000000145	1548.888500000024	2000.1650000000582	1880.4410812043188	564.8559522890702	893.2730999999975	1563.333999999982	1197.4530000000138	1940.3030406021885	2081.151723548976	1494.9980000000357	594.2153556252285	1501.9221090542505	971.3361420884106	1459.2949999999662	1791.5369163016132	34.04787424080028	37.9242586638085	36.01286173633441	3.8763844230082185	35.99499821364773	37.9242586638085
PF3D7_1122300	2164.3106337372487	434.6250114853019	497.35327771776883	1780.4091476412907	2665.0416924394417	2688.9823511451355	2677.0120217922886	2171.4771350580218	667.805821389922	601.0619570832121	2257.6249072509495	2821.589712668025	2743.4121535398613	2782.500933103943	2621.3161307823643	378.3221235973791	813.5784608963967	3076.5188571748236	2360.828244793721	2568.081419850008	2848.917493978594	55.09110396570204	53.0010718113612	54.82315112540193	2.0900321543408396	54.30510896748839	55.09110396570204
PF3D7_1122400	1388.3498839373226	1538.4509178184983	1742.6253600199898	1907.8271934511877	1954.1613445093933	1401.0217199355159	1930.9942689802906	1537.7344849910048	2187.0086986581787	2202.0969999999484	2011.949507179266	1743.3540490855703	1924.5992981975521	2194.5528493290635	1747.5050000000003	2074.79615357666	1699.657848728241	1446.2795559763645	1387.7827543740457	1536.6749999999479	1911.15057678833	42.10432297249017	42.99749910682387	38.388710253662026	4.60878885316184	41.163510777658686	42.99749910682387
PF3D7_1122500	121.92192238404971	463.42206104535256	1683.4534086230274	3001.4402769290728	2117.892934993576	1107.3059595705586	2559.6666059613244	120.41182929479938	690.255785286047	2041.8072120268168	2343.137939730591	1707.8727994984613	1598.3633004298372	2192.472575878704	158.35077593434434	1175.3166441396436	1931.888501379728	3171.9190092872386	1040.3881442614006	1242.655482933747	2551.9037553334833	53.30475169703466	42.94390853876384	50.80385852090033	10.360843158270818	49.01750625223294	53.30475169703466
PF3D7_1122600	151.66091685604277	163.2984504517231	232.87628612091885	1011.6786124891651	567.5022276797915	485.06541182810514	789.5904200844783	294.999396658224	312.22395259040104	302.91995627298184	787.8075974737427	765.7438967772649	664.2260602492884	776.7757471255038	277.28612283781945	272.6897307558063	454.457595572533	1189.8609374068099	657.3882463688785	676.6590166512674	933.2599770290386	18.810289389067524	17.02393712040014	20.971775634155055	3.9478385137549132	18.93533404787424	20.971775634155055
PF3D7_1122700	58.872350000000125	144.11360000000047	989.2753000000007	5418.302999999864	4885.29300000013	2511.0389999999156	5151.797999999997	91.30448999999993	105.59299999999986	1076.7160000000072	3249.394999999891	5919.108999999958	2165.4170000000013	4584.251999999924	73.14086000000005	79.04611000000011	2008.1610000000592	3832.324000000059	2375.270000000058	1833.1369999999745	3103.7970000000587	77.29546266523758	71.32904608788854	58.16362986780993	19.13183279742765	68.92937954031201	77.29546266523758
